"Notes"	"State"	"State Code"	"County"	"County Code"	"Year"	"Year Code"	Births	Average Birth Weight	Average LMP Gestational Age	Average OE Gestational Age
	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2015"	"2015"	471	2063.004	35.098	34.752
	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2016"	"2016"	436	2003.920	34.337	34.188
	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2017"	"2017"	407	2042.268	34.870	34.636
	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2018"	"2018"	427	2068.632	34.876	34.707
	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2019"	"2019"	452	2031.042	34.909	34.679
	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2020"	"2020"	379	2050.050	35.056	34.881
	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"2021"	"2021"	357	2067.202	35.098	34.852
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2008"	"2008"	217	2042.839	35.060	34.820
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2009"	"2009"	228	2005.346	34.474	34.303
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2010"	"2010"	206	2038.840	34.830	34.908
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2011"	"2011"	190	2001.184	34.374	34.126
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2012"	"2012"	160	2068.894	35.126	35.138
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2013"	"2013"	196	2007.107	34.556	34.531
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2014"	"2014"	180	2046.667	35.317	35.039
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2015"	"2015"	206	1996.330	34.597	34.175
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2016"	"2016"	178	2000.893	34.680	34.545
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2017"	"2017"	193	2010.181	34.658	34.347
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2018"	"2018"	152	2102.908	35.296	35.059
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2019"	"2019"	167	1986.449	34.737	34.287
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2020"	"2020"	153	1973.732	34.451	33.954
	"New Mexico"	"35"	"Dona Ana County, NM"	"35013"	"2021"	"2021"	180	2034.828	34.717	34.211
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2014"	"2014"	88	1991.250	34.943	34.552
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2015"	"2015"	70	2070.643	35.543	35.186
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2016"	"2016"	88	2043.807	34.670	34.420
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2017"	"2017"	101	2046.822	35.050	34.703
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2018"	"2018"	72	2011.542	34.778	34.444
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2019"	"2019"	98	2034.378	34.929	34.571
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2020"	"2020"	69	1964.681	34.681	34.290
	"New Mexico"	"35"	"Sandoval County, NM"	"35043"	"2021"	"2021"	78	2026.295	34.462	34.077
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2008"	"2008"	82	2151.695	35.524	35.901
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2009"	"2009"	91	2061.813	35.132	35.088
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2010"	"2010"	80	2034.713	35.425	35.275
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2011"	"2011"	89	1945.225	34.124	34.157
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2012"	"2012"	90	1972.622	34.322	34.344
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2013"	"2013"	97	1894.505	34.240	33.990
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2014"	"2014"	84	2058.964	34.929	34.940
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2015"	"2015"	85	2067.200	35.059	35.059
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2016"	"2016"	87	2022.483	34.954	34.885
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2017"	"2017"	65	2049.415	34.785	34.815
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2018"	"2018"	69	2137.203	35.884	35.725
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2019"	"2019"	64	1957.578	33.781	33.875
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2020"	"2020"	44	1935.023	33.932	33.886
	"New Mexico"	"35"	"San Juan County, NM"	"35045"	"2021"	"2021"	66	1970.894	34.621	34.273
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2008"	"2008"	151	2125.119	36.146	36.205
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2009"	"2009"	91	1994.352	35.253	35.495
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2010"	"2010"	120	2053.150	35.842	36.283
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2011"	"2011"	123	1976.309	34.992	35.081
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2012"	"2012"	118	1986.356	35.703	35.153
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2013"	"2013"	109	2070.697	35.908	35.532
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2014"	"2014"	90	1991.800	34.556	34.278
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2015"	"2015"	81	2019.370	34.975	34.901
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2016"	"2016"	105	2096.695	35.876	35.371
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2017"	"2017"	99	2159.596	36.323	35.919
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2018"	"2018"	75	2111.707	36.014	35.479
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2019"	"2019"	94	1970.160	35.064	34.702
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2020"	"2020"	76	2092.066	35.618	35.158
	"New Mexico"	"35"	"Santa Fe County, NM"	"35049"	"2021"	"2021"	88	2121.898	35.580	35.295
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2008"	"2008"	774	2070.681	35.376	34.999
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2009"	"2009"	782	2044.642	34.967	34.795
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2010"	"2010"	817	1990.840	34.747	34.433
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2011"	"2011"	815	2047.364	35.153	34.808
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2012"	"2012"	760	2046.712	35.128	34.733
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2013"	"2013"	730	2014.710	35.051	34.637
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2014"	"2014"	609	2037.207	34.995	34.746
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2015"	"2015"	541	2087.105	35.287	35.142
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2016"	"2016"	546	2022.910	34.876	34.537
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2017"	"2017"	597	2033.836	34.899	34.591
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2018"	"2018"	518	2048.463	34.907	34.693
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2019"	"2019"	537	2060.804	35.187	34.821
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2020"	"2020"	518	2002.826	35.048	34.507
	"New Mexico"	"35"	"Unidentified Counties, NM"	"35999"	"2021"	"2021"	485	2061.348	35.344	35.004
	"New York"	"36"	"Albany County, NY"	"36001"	"2007"	"2007"	164	1962.378	34.055	33.854
	"New York"	"36"	"Albany County, NY"	"36001"	"2008"	"2008"	147	1819.265	33.088	32.769
	"New York"	"36"	"Albany County, NY"	"36001"	"2009"	"2009"	166	1928.801	33.921	33.819
	"New York"	"36"	"Albany County, NY"	"36001"	"2010"	"2010"	158	1913.443	33.411	33.367
	"New York"	"36"	"Albany County, NY"	"36001"	"2011"	"2011"	179	1940.743	33.575	33.603
	"New York"	"36"	"Albany County, NY"	"36001"	"2012"	"2012"	151	1859.119	33.470	33.291
	"New York"	"36"	"Albany County, NY"	"36001"	"2013"	"2013"	141	1898.695	33.475	33.340
	"New York"	"36"	"Albany County, NY"	"36001"	"2014"	"2014"	143	1999.545	34.448	34.350
	"New York"	"36"	"Albany County, NY"	"36001"	"2015"	"2015"	128	1872.211	33.664	33.484
	"New York"	"36"	"Albany County, NY"	"36001"	"2016"	"2016"	136	1968.051	34.191	34.110
	"New York"	"36"	"Albany County, NY"	"36001"	"2017"	"2017"	131	2018.229	34.554	34.369
	"New York"	"36"	"Albany County, NY"	"36001"	"2018"	"2018"	108	2061.231	34.944	34.667
	"New York"	"36"	"Albany County, NY"	"36001"	"2019"	"2019"	116	1994.216	34.086	33.897
	"New York"	"36"	"Albany County, NY"	"36001"	"2020"	"2020"	107	1920.710	33.626	33.523
	"New York"	"36"	"Albany County, NY"	"36001"	"2021"	"2021"	120	1970.075	33.742	33.867
	"New York"	"36"	"Bronx County, NY"	"36005"	"2013"	"2013"	1577	1959.705	34.514	34.228
	"New York"	"36"	"Bronx County, NY"	"36005"	"2014"	"2014"	1422	1950.767	34.383	34.274
	"New York"	"36"	"Bronx County, NY"	"36005"	"2015"	"2015"	1247	1980.901	34.586	34.342
	"New York"	"36"	"Bronx County, NY"	"36005"	"2016"	"2016"	1295	1980.548	34.724	34.398
	"New York"	"36"	"Bronx County, NY"	"36005"	"2017"	"2017"	1344	1959.182	34.576	34.266
	"New York"	"36"	"Bronx County, NY"	"36005"	"2018"	"2018"	1313	1980.306	34.611	34.366
	"New York"	"36"	"Bronx County, NY"	"36005"	"2019"	"2019"	1290	1963.810	34.388	34.241
	"New York"	"36"	"Bronx County, NY"	"36005"	"2020"	"2020"	1148	1956.133	34.253	34.049
	"New York"	"36"	"Bronx County, NY"	"36005"	"2021"	"2021"	1102	1970.262	34.323	34.231
	"New York"	"36"	"Broome County, NY"	"36007"	"2007"	"2007"	96	1952.844	33.635	33.312
	"New York"	"36"	"Broome County, NY"	"36007"	"2008"	"2008"	69	2004.536	34.087	33.913
	"New York"	"36"	"Broome County, NY"	"36007"	"2009"	"2009"	66	1855.970	33.288	33.076
	"New York"	"36"	"Broome County, NY"	"36007"	"2010"	"2010"	93	1962.645	34.151	34.043
	"New York"	"36"	"Broome County, NY"	"36007"	"2011"	"2011"	81	1939.099	34.272	33.728
	"New York"	"36"	"Broome County, NY"	"36007"	"2012"	"2012"	105	2026.543	34.333	34.200
	"New York"	"36"	"Broome County, NY"	"36007"	"2013"	"2013"	87	1946.586	34.218	34.057
	"New York"	"36"	"Broome County, NY"	"36007"	"2014"	"2014"	86	2046.733	34.709	34.465
	"New York"	"36"	"Broome County, NY"	"36007"	"2015"	"2015"	70	1948.571	33.543	33.314
	"New York"	"36"	"Broome County, NY"	"36007"	"2016"	"2016"	72	1982.014	34.167	33.958
	"New York"	"36"	"Broome County, NY"	"36007"	"2017"	"2017"	84	2018.381	34.429	34.333
	"New York"	"36"	"Broome County, NY"	"36007"	"2018"	"2018"	80	2029.700	34.362	34.462
	"New York"	"36"	"Broome County, NY"	"36007"	"2019"	"2019"	75	2005.467	34.307	34.480
	"New York"	"36"	"Broome County, NY"	"36007"	"2020"	"2020"	71	2124.845	34.634	34.577
	"New York"	"36"	"Broome County, NY"	"36007"	"2021"	"2021"	89	1889.416	33.831	33.730
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2007"	"2007"	59	2045.983	33.661	33.915
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2008"	"2008"	59	2017.576	33.610	33.475
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2009"	"2009"	66	2068.894	35.318	34.955
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2010"	"2010"	65	1949.846	33.538	33.508
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2011"	"2011"	64	2020.359	34.328	33.984
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2012"	"2012"	65	2072.969	34.277	34.508
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2013"	"2013"	56	2108.429	35.071	34.946
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2014"	"2014"	42	2094.905	35.714	35.476
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2015"	"2015"	44	1878.773	33.250	32.932
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2016"	"2016"	37	1942.649	33.946	32.946
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2017"	"2017"	45	1965.044	33.889	33.822
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2018"	"2018"	65	1895.892	33.585	33.262
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2019"	"2019"	57	2066.684	35.421	34.702
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2020"	"2020"	40	1978.175	34.475	34.050
	"New York"	"36"	"Chautauqua County, NY"	"36013"	"2021"	"2021"	61	1945.836	33.689	33.557
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2007"	"2007"	164	2051.951	34.506	34.512
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2008"	"2008"	156	1982.026	34.147	34.179
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2009"	"2009"	126	1927.968	34.190	33.667
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2010"	"2010"	108	1974.954	34.287	34.157
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2011"	"2011"	124	1997.984	33.960	33.855
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2012"	"2012"	128	1847.500	33.477	33.156
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2013"	"2013"	127	1923.906	34.134	34.008
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2014"	"2014"	158	1983.715	34.500	34.310
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2015"	"2015"	97	1938.979	33.835	33.835
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2016"	"2016"	109	1872.615	33.330	33.266
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2017"	"2017"	127	1996.827	34.134	34.087
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2018"	"2018"	110	1999.873	34.264	33.964
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2019"	"2019"	119	1985.975	34.597	34.151
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2020"	"2020"	116	2088.534	35.009	34.724
	"New York"	"36"	"Dutchess County, NY"	"36027"	"2021"	"2021"	124	2025.790	34.387	34.298
	"New York"	"36"	"Erie County, NY"	"36029"	"2007"	"2007"	484	1950.014	33.706	33.512
	"New York"	"36"	"Erie County, NY"	"36029"	"2008"	"2008"	485	1955.406	33.988	33.649
	"New York"	"36"	"Erie County, NY"	"36029"	"2009"	"2009"	467	1914.051	33.396	33.266
	"New York"	"36"	"Erie County, NY"	"36029"	"2010"	"2010"	498	1900.380	33.434	33.207
	"New York"	"36"	"Erie County, NY"	"36029"	"2011"	"2011"	499	1914.589	33.962	33.633
	"New York"	"36"	"Erie County, NY"	"36029"	"2012"	"2012"	549	1884.486	33.397	33.188
	"New York"	"36"	"Erie County, NY"	"36029"	"2013"	"2013"	504	1911.698	33.700	33.454
	"New York"	"36"	"Erie County, NY"	"36029"	"2014"	"2014"	554	1924.469	33.785	33.516
	"New York"	"36"	"Erie County, NY"	"36029"	"2015"	"2015"	525	1963.470	34.206	33.808
	"New York"	"36"	"Erie County, NY"	"36029"	"2016"	"2016"	479	1931.457	33.950	33.666
	"New York"	"36"	"Erie County, NY"	"36029"	"2017"	"2017"	472	1981.907	34.263	34.184
	"New York"	"36"	"Erie County, NY"	"36029"	"2018"	"2018"	475	1938.223	33.792	33.629
	"New York"	"36"	"Erie County, NY"	"36029"	"2019"	"2019"	435	1958.117	34.034	33.697
	"New York"	"36"	"Erie County, NY"	"36029"	"2020"	"2020"	400	1962.755	33.935	33.697
	"New York"	"36"	"Erie County, NY"	"36029"	"2021"	"2021"	480	1966.785	34.010	33.883
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2007"	"2007"	83	1952.602	33.928	33.193
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2008"	"2008"	97	1870.876	33.216	33.155
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2009"	"2009"	81	1865.654	32.802	33.136
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2010"	"2010"	80	1931.000	33.612	33.375
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2011"	"2011"	77	2001.117	34.325	34.052
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2012"	"2012"	83	1880.880	33.337	32.819
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2013"	"2013"	70	1915.671	34.029	33.357
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2014"	"2014"	74	2001.919	33.784	33.541
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2015"	"2015"	65	1855.954	33.169	32.862
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2016"	"2016"	68	2007.206	34.544	34.191
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2017"	"2017"	75	1824.747	33.027	32.720
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2018"	"2018"	60	1992.617	34.467	33.533
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2019"	"2019"	75	1935.347	34.027	33.667
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2020"	"2020"	67	1998.179	34.746	34.522
	"New York"	"36"	"Jefferson County, NY"	"36045"	"2021"	"2021"	76	1972.895	34.276	34.013
	"New York"	"36"	"Kings County, NY"	"36047"	"2013"	"2013"	2626	2014.676	34.800	34.479
	"New York"	"36"	"Kings County, NY"	"36047"	"2014"	"2014"	2582	1991.113	34.633	34.403
	"New York"	"36"	"Kings County, NY"	"36047"	"2015"	"2015"	2457	2017.257	34.770	34.547
	"New York"	"36"	"Kings County, NY"	"36047"	"2016"	"2016"	2281	1999.639	34.599	34.409
	"New York"	"36"	"Kings County, NY"	"36047"	"2017"	"2017"	2248	2006.605	34.663	34.422
	"New York"	"36"	"Kings County, NY"	"36047"	"2018"	"2018"	2265	2002.013	34.631	34.460
	"New York"	"36"	"Kings County, NY"	"36047"	"2019"	"2019"	2095	2026.123	34.786	34.589
	"New York"	"36"	"Kings County, NY"	"36047"	"2020"	"2020"	1946	2031.638	34.959	34.622
	"New York"	"36"	"Kings County, NY"	"36047"	"2021"	"2021"	1885	2025.371	34.762	34.563
	"New York"	"36"	"Monroe County, NY"	"36055"	"2007"	"2007"	399	1909.799	33.632	33.426
	"New York"	"36"	"Monroe County, NY"	"36055"	"2008"	"2008"	408	1939.510	33.838	33.502
	"New York"	"36"	"Monroe County, NY"	"36055"	"2009"	"2009"	429	1937.378	33.795	33.545
	"New York"	"36"	"Monroe County, NY"	"36055"	"2010"	"2010"	421	1901.273	33.967	33.523
	"New York"	"36"	"Monroe County, NY"	"36055"	"2011"	"2011"	393	1953.796	33.982	33.822
	"New York"	"36"	"Monroe County, NY"	"36055"	"2012"	"2012"	384	1943.464	33.854	33.562
	"New York"	"36"	"Monroe County, NY"	"36055"	"2013"	"2013"	388	1986.348	34.546	34.178
	"New York"	"36"	"Monroe County, NY"	"36055"	"2014"	"2014"	402	1947.147	33.983	33.828
	"New York"	"36"	"Monroe County, NY"	"36055"	"2015"	"2015"	371	1943.509	34.065	33.849
	"New York"	"36"	"Monroe County, NY"	"36055"	"2016"	"2016"	336	1910.810	33.738	33.536
	"New York"	"36"	"Monroe County, NY"	"36055"	"2017"	"2017"	387	1992.264	34.251	34.078
	"New York"	"36"	"Monroe County, NY"	"36055"	"2018"	"2018"	362	1865.583	33.273	33.130
	"New York"	"36"	"Monroe County, NY"	"36055"	"2019"	"2019"	370	1921.714	33.841	33.716
	"New York"	"36"	"Monroe County, NY"	"36055"	"2020"	"2020"	314	1983.611	34.261	33.997
	"New York"	"36"	"Monroe County, NY"	"36055"	"2021"	"2021"	357	1999.784	34.490	34.280
	"New York"	"36"	"Nassau County, NY"	"36059"	"2007"	"2007"	771	1995.351	34.429	34.265
	"New York"	"36"	"Nassau County, NY"	"36059"	"2008"	"2008"	963	1984.331	34.502	34.260
	"New York"	"36"	"Nassau County, NY"	"36059"	"2009"	"2009"	1010	1997.861	34.431	34.119
	"New York"	"36"	"Nassau County, NY"	"36059"	"2010"	"2010"	892	2005.214	34.748	34.451
	"New York"	"36"	"Nassau County, NY"	"36059"	"2011"	"2011"	930	2022.629	34.709	34.470
	"New York"	"36"	"Nassau County, NY"	"36059"	"2012"	"2012"	909	2009.143	34.661	34.392
	"New York"	"36"	"Nassau County, NY"	"36059"	"2013"	"2013"	887	1977.377	34.507	34.161
	"New York"	"36"	"Nassau County, NY"	"36059"	"2014"	"2014"	957	1978.734	34.431	34.235
	"New York"	"36"	"Nassau County, NY"	"36059"	"2015"	"2015"	890	2037.428	34.756	34.594
	"New York"	"36"	"Nassau County, NY"	"36059"	"2016"	"2016"	843	2015.518	34.722	34.423
	"New York"	"36"	"Nassau County, NY"	"36059"	"2017"	"2017"	785	1984.265	34.357	34.205
	"New York"	"36"	"Nassau County, NY"	"36059"	"2018"	"2018"	711	2034.588	34.681	34.468
	"New York"	"36"	"Nassau County, NY"	"36059"	"2019"	"2019"	753	2036.061	34.628	34.399
	"New York"	"36"	"Nassau County, NY"	"36059"	"2020"	"2020"	705	2064.911	34.828	34.718
	"New York"	"36"	"Nassau County, NY"	"36059"	"2021"	"2021"	849	2024.448	34.583	34.363
	"New York"	"36"	"New York County, NY"	"36061"	"2013"	"2013"	1269	2029.749	35.446	34.977
	"New York"	"36"	"New York County, NY"	"36061"	"2014"	"2014"	1219	2012.055	34.904	34.632
	"New York"	"36"	"New York County, NY"	"36061"	"2015"	"2015"	1044	2028.966	34.939	34.697
	"New York"	"36"	"New York County, NY"	"36061"	"2016"	"2016"	1025	2031.737	35.069	34.771
	"New York"	"36"	"New York County, NY"	"36061"	"2017"	"2017"	1072	2019.667	34.872	34.532
	"New York"	"36"	"New York County, NY"	"36061"	"2018"	"2018"	1042	2030.546	34.963	34.544
	"New York"	"36"	"New York County, NY"	"36061"	"2019"	"2019"	902	2037.993	35.002	34.606
	"New York"	"36"	"New York County, NY"	"36061"	"2020"	"2020"	876	2028.039	34.800	34.525
	"New York"	"36"	"New York County, NY"	"36061"	"2021"	"2021"	790	2043.049	34.987	34.728
	"New York"	"36"	"Niagara County, NY"	"36063"	"2007"	"2007"	79	1941.177	33.797	33.342
	"New York"	"36"	"Niagara County, NY"	"36063"	"2008"	"2008"	91	1990.802	34.176	34.275
	"New York"	"36"	"Niagara County, NY"	"36063"	"2009"	"2009"	104	1755.683	32.529	31.942
	"New York"	"36"	"Niagara County, NY"	"36063"	"2010"	"2010"	94	1986.277	34.149	34.191
	"New York"	"36"	"Niagara County, NY"	"36063"	"2011"	"2011"	94	1899.713	33.585	33.372
	"New York"	"36"	"Niagara County, NY"	"36063"	"2012"	"2012"	127	1948.693	33.425	33.339
	"New York"	"36"	"Niagara County, NY"	"36063"	"2013"	"2013"	108	1974.630	34.398	33.926
	"New York"	"36"	"Niagara County, NY"	"36063"	"2014"	"2014"	80	1869.963	33.487	33.188
	"New York"	"36"	"Niagara County, NY"	"36063"	"2015"	"2015"	92	2019.587	34.435	34.446
	"New York"	"36"	"Niagara County, NY"	"36063"	"2016"	"2016"	80	1992.362	34.337	34.175
	"New York"	"36"	"Niagara County, NY"	"36063"	"2017"	"2017"	103	2031.359	34.796	34.447
	"New York"	"36"	"Niagara County, NY"	"36063"	"2018"	"2018"	80	1884.125	34.075	33.362
	"New York"	"36"	"Niagara County, NY"	"36063"	"2019"	"2019"	76	2045.974	35.118	34.855
	"New York"	"36"	"Niagara County, NY"	"36063"	"2020"	"2020"	87	2017.908	34.483	34.138
	"New York"	"36"	"Niagara County, NY"	"36063"	"2021"	"2021"	90	1944.522	33.889	33.567
	"New York"	"36"	"Oneida County, NY"	"36065"	"2007"	"2007"	113	1981.584	34.319	34.292
	"New York"	"36"	"Oneida County, NY"	"36065"	"2008"	"2008"	92	2021.750	34.522	34.413
	"New York"	"36"	"Oneida County, NY"	"36065"	"2009"	"2009"	112	1949.098	34.143	33.946
	"New York"	"36"	"Oneida County, NY"	"36065"	"2010"	"2010"	111	1979.126	34.144	34.243
	"New York"	"36"	"Oneida County, NY"	"36065"	"2011"	"2011"	123	2007.683	34.520	34.366
	"New York"	"36"	"Oneida County, NY"	"36065"	"2012"	"2012"	111	1858.252	33.270	32.973
	"New York"	"36"	"Oneida County, NY"	"36065"	"2013"	"2013"	122	2018.533	34.475	34.189
	"New York"	"36"	"Oneida County, NY"	"36065"	"2014"	"2014"	90	1920.133	33.544	33.400
	"New York"	"36"	"Oneida County, NY"	"36065"	"2015"	"2015"	105	2010.419	34.248	34.181
	"New York"	"36"	"Oneida County, NY"	"36065"	"2016"	"2016"	119	2000.714	34.319	33.966
	"New York"	"36"	"Oneida County, NY"	"36065"	"2017"	"2017"	100	1951.750	34.200	34.070
	"New York"	"36"	"Oneida County, NY"	"36065"	"2018"	"2018"	104	2004.144	34.471	34.019
	"New York"	"36"	"Oneida County, NY"	"36065"	"2019"	"2019"	118	1895.992	33.619	33.339
	"New York"	"36"	"Oneida County, NY"	"36065"	"2020"	"2020"	107	2040.757	34.589	34.449
	"New York"	"36"	"Oneida County, NY"	"36065"	"2021"	"2021"	124	2005.387	34.153	33.935
